Date, Latitude, Longitude, Altitude, Velocity
19:49:02, 54.26640, 16.41900, 47, 73
19:49:04, 54.26666, 16.41941, 45, 69
19:49:05, 54.26678, 16.41961, 45, 71
19:49:06, 54.26691, 16.41982, 45, 74
19:49:08, 54.26719, 16.42026, 45, 77
19:49:10, 54.26747, 16.42070, 45, 77
19:49:11, 54.26760, 16.42092, 45, 75
19:49:13, 54.26785, 16.42135, 44, 72
19:49:14, 54.26798, 16.42155, 44, 70
19:49:16, 54.26824, 16.42194, 42, 68
19:49:17, 54.26839, 16.42212, 41, 68
19:49:19, 54.26867, 16.42246, 41, 70
19:49:20, 54.26882, 16.42262, 40, 76
19:49:22, 54.26917, 16.42299, 39, 84
19:49:24, 54.26952, 16.42342, 36, 83
19:49:25, 54.26967, 16.42362, 36, 78
19:49:26, 54.26982, 16.42385, 35, 79
19:49:27, 54.26995, 16.42409, 35, 75
19:49:29, 54.27018, 16.42454, 35, 66
19:49:31, 54.27040, 16.42496, 34, 68
19:49:33, 54.27064, 16.42539, 35, 70
19:49:35, 54.27093, 16.42579, 37, 80
19:49:36, 54.27110, 16.42599, 39, 83
19:49:38, 54.27147, 16.42632, 40, 83
19:49:39, 54.27165, 16.42645, 39, 80
19:49:41, 54.27202, 16.42671, 40, 83
19:49:43, 54.27242, 16.42699, 41, 85
19:49:45, 54.27279, 16.42729, 41, 82
19:49:46, 54.27297, 16.42748, 40, 81
19:49:47, 54.27312, 16.42769, 41, 80
19:49:49, 54.27340, 16.42824, 44, 90
19:49:50, 54.27354, 16.42854, 45, 90
19:49:52, 54.27382, 16.42916, 46, 93
19:49:54, 54.27410, 16.42980, 49, 95
19:49:56, 54.27438, 16.43047, 50, 99
19:49:57, 54.27453, 16.43082, 51, 100
19:49:58, 54.27467, 16.43116, 51, 101
19:50:00, 54.27498, 16.43188, 51, 105
19:50:01, 54.27512, 16.43224, 51, 106
19:50:02, 54.27527, 16.43262, 50, 108
19:50:03, 54.27543, 16.43300, 50, 107
19:50:05, 54.27572, 16.43370, 47, 97
19:50:06, 54.27587, 16.43404, 46, 93
19:50:08, 54.27614, 16.43465, 45, 88
19:50:10, 54.27640, 16.43527, 44, 89
19:50:11, 54.27653, 16.43558, 45, 89
19:50:13, 54.27679, 16.43621, 44, 89
19:50:14, 54.27692, 16.43651, 45, 90
19:50:16, 54.27719, 16.43714, 47, 92
19:50:18, 54.27744, 16.43778, 49, 92
19:50:20, 54.27766, 16.43846, 51, 92
19:50:21, 54.27774, 16.43884, 51, 90
19:50:23, 54.27786, 16.43954, 51, 87
19:50:25, 54.27793, 16.44027, 51, 87
19:50:26, 54.27794, 16.44065, 52, 88
19:50:27, 54.27793, 16.44102, 52, 88
19:50:29, 54.27789, 16.44180, 52, 88
19:50:30, 54.27784, 16.44216, 53, 89
19:50:32, 54.27770, 16.44289, 54, 89
19:50:33, 54.27761, 16.44324, 54, 89
19:50:34, 54.27752, 16.44357, 53, 89
19:50:36, 54.27732, 16.44426, 53, 89
19:50:37, 54.27723, 16.44462, 53, 89
19:50:38, 54.27714, 16.44497, 52, 89
19:50:40, 54.27700, 16.44570, 51, 90
19:50:41, 54.27695, 16.44606, 50, 89
19:50:43, 54.27690, 16.44683, 48, 92
19:50:45, 54.27691, 16.44763, 47, 94
19:50:46, 54.27694, 16.44804, 45, 94
19:50:48, 54.27706, 16.44882, 42, 96
19:50:49, 54.27715, 16.44922, 41, 99
19:50:51, 54.27734, 16.44999, 42, 101
19:50:53, 54.27757, 16.45076, 42, 101
19:50:55, 54.27778, 16.45152, 42, 100
19:50:56, 54.27789, 16.45191, 42, 102
19:50:58, 54.27807, 16.45273, 43, 104
19:50:59, 54.27814, 16.45316, 44, 104
19:51:00, 54.27822, 16.45358, 44, 104
19:51:01, 54.27828, 16.45402, 45, 106
19:51:03, 54.27842, 16.45489, 45, 106
19:51:04, 54.27849, 16.45532, 43, 106
19:51:06, 54.27860, 16.45609, 40, 93
19:51:08, 54.27875, 16.45680, 38, 89
19:51:09, 54.27883, 16.45717, 38, 88
19:51:11, 54.27896, 16.45790, 38, 86
19:51:13, 54.27905, 16.45861, 36, 81
19:51:14, 54.27908, 16.45893, 35, 78
19:51:16, 54.27912, 16.45961, 34, 79
19:51:18, 54.27910, 16.46034, 35, 83
19:51:19, 54.27908, 16.46071, 35, 84
19:51:21, 54.27896, 16.46147, 35, 90
19:51:23, 54.27884, 16.46219, 33, 85
19:51:24, 54.27877, 16.46268, 32, 91
19:51:26, 54.27866, 16.46342, 30, 90
19:51:28, 54.27856, 16.46420, 31, 99
19:51:29, 54.27849, 16.46462, 30, 100
19:51:30, 54.27842, 16.46505, 29, 103
19:51:32, 54.27828, 16.46590, 29, 99
19:51:34, 54.27815, 16.46680, 28, 108
19:51:36, 54.27800, 16.46770, 29, 107
19:51:38, 54.27787, 16.46859, 29, 107
19:51:39, 54.27780, 16.46902, 28, 106
19:51:41, 54.27766, 16.46992, 27, 109
19:51:43, 54.27753, 16.47081, 26, 107
19:51:44, 54.27746, 16.47124, 25, 104
19:51:46, 54.27731, 16.47211, 24, 105
19:51:47, 54.27725, 16.47254, 23, 103
19:51:49, 54.27716, 16.47343, 20, 104
19:51:50, 54.27713, 16.47389, 20, 103
19:51:52, 54.27708, 16.47475, 18, 102
19:51:54, 54.27709, 16.47565, 17, 101
19:51:55, 54.27712, 16.47609, 17, 101
19:51:57, 54.27718, 16.47695, 15, 101
19:51:58, 54.27722, 16.47736, 14, 99
19:51:59, 54.27728, 16.47776, 16, 98
19:52:01, 54.27742, 16.47857, 15, 99
19:52:02, 54.27751, 16.47896, 16, 99
19:52:03, 54.27761, 16.47936, 17, 100
19:52:04, 54.27772, 16.47975, 17, 101
19:52:06, 54.27795, 16.48051, 17, 100
19:52:08, 54.27821, 16.48124, 19, 100
19:52:10, 54.27848, 16.48196, 19, 100
19:52:12, 54.27877, 16.48265, 19, 97
19:52:14, 54.27906, 16.48323, 19, 87
19:52:15, 54.27919, 16.48351, 18, 84
19:52:17, 54.27947, 16.48406, 19, 88
19:52:18, 54.27964, 16.48432, 20, 90
19:52:20, 54.27999, 16.48485, 23, 95
19:52:21, 54.28018, 16.48511, 24, 97
19:52:23, 54.28059, 16.48557, 25, 100
19:52:25, 54.28102, 16.48597, 25, 95
19:52:27, 54.28139, 16.48629, 20, 81
19:52:28, 54.28156, 16.48644, 19, 77
19:52:30, 54.28189, 16.48668, 18, 72
19:52:32, 54.28221, 16.48691, 16, 68
19:52:33, 54.28236, 16.48703, 15, 67
19:52:34, 54.28252, 16.48715, 15, 67
19:52:36, 54.28283, 16.48739, 15, 68
19:52:38, 54.28314, 16.48762, 14, 67
19:52:39, 54.28329, 16.48773, 14, 69
19:52:40, 54.28345, 16.48785, 15, 70
19:52:42, 54.28378, 16.48810, 15, 72
19:52:43, 54.28395, 16.48822, 15, 73
19:52:45, 54.28429, 16.48848, 15, 75
19:52:46, 54.28448, 16.48863, 15, 82
19:52:47, 54.28468, 16.48879, 16, 89
19:52:49, 54.28509, 16.48907, 15, 89
19:52:50, 54.28529, 16.48923, 14, 87
19:52:52, 54.28568, 16.48953, 13, 86
19:52:54, 54.28608, 16.48981, 13, 87
19:52:55, 54.28628, 16.48996, 13, 87
19:52:57, 54.28668, 16.49026, 12, 87
19:52:58, 54.28688, 16.49041, 12, 88
19:53:00, 54.28730, 16.49070, 12, 87
19:53:02, 54.28772, 16.49102, 12, 93
19:53:04, 54.28815, 16.49136, 13, 99
19:53:06, 54.28860, 16.49171, 13, 102
19:53:07, 54.28883, 16.49187, 12, 103
19:53:08, 54.28907, 16.49204, 11, 103
19:53:10, 54.28952, 16.49238, 10, 97
19:53:11, 54.28974, 16.49258, 10, 95
19:53:12, 54.28994, 16.49276, 9, 94
19:53:14, 54.29035, 16.49316, 10, 91
19:53:16, 54.29076, 16.49352, 10, 92
19:53:17, 54.29096, 16.49370, 10, 92
19:53:19, 54.29139, 16.49406, 9, 93
19:53:21, 54.29181, 16.49438, 9, 92
19:53:23, 54.29223, 16.49470, 9, 90
19:53:24, 54.29244, 16.49486, 8, 86
19:53:25, 54.29262, 16.49500, 7, 84
19:53:27, 54.29301, 16.49528, 8, 84
19:53:28, 54.29320, 16.49542, 8, 85
19:53:29, 54.29340, 16.49555, 8, 88
19:53:31, 54.29381, 16.49584, 9, 89
19:53:33, 54.29419, 16.49612, 9, 82
19:53:34, 54.29437, 16.49625, 8, 79
19:53:35, 54.29455, 16.49639, 8, 78
19:53:37, 54.29491, 16.49663, 8, 78
19:53:39, 54.29528, 16.49689, 9, 82
19:53:41, 54.29566, 16.49722, 11, 86
19:53:43, 54.29602, 16.49761, 11, 85
19:53:45, 54.29634, 16.49805, 10, 82
19:53:47, 54.29664, 16.49856, 10, 85
19:53:49, 54.29692, 16.49912, 12, 87
19:53:50, 54.29704, 16.49942, 12, 86
19:53:51, 54.29715, 16.49972, 13, 86
19:53:52, 54.29725, 16.50004, 14, 86
19:53:54, 54.29745, 16.50071, 15, 86
19:53:55, 54.29754, 16.50103, 16, 87
19:53:57, 54.29773, 16.50167, 16, 80
19:53:58, 54.29781, 16.50196, 17, 75
19:54:00, 54.29797, 16.50250, 17, 71
19:54:02, 54.29813, 16.50306, 18, 74
19:54:04, 54.29830, 16.50364, 19, 77
19:54:05, 54.29839, 16.50393, 20, 79
19:54:07, 54.29858, 16.50454, 23, 82
19:54:08, 54.29867, 16.50486, 24, 84
19:54:10, 54.29887, 16.50554, 27, 92
19:54:11, 54.29897, 16.50590, 29, 88
19:54:13, 54.29920, 16.50648, 28, 79
19:54:15, 54.29946, 16.50697, 28, 77
19:54:17, 54.29975, 16.50740, 28, 78
19:54:19, 54.30007, 16.50777, 29, 78
19:54:20, 54.30024, 16.50794, 30, 79
19:54:22, 54.30060, 16.50824, 32, 79
19:54:23, 54.30078, 16.50834, 33, 79
19:54:24, 54.30097, 16.50846, 33, 80
19:54:26, 54.30132, 16.50869, 35, 71
19:54:27, 54.30148, 16.50880, 34, 70
19:54:28, 54.30164, 16.50890, 34, 68
19:54:30, 54.30195, 16.50910, 35, 70
19:54:31, 54.30211, 16.50922, 35, 72
19:54:33, 54.30247, 16.50947, 36, 77
19:54:35, 54.30285, 16.50974, 37, 79
19:54:37, 54.30321, 16.50998, 35, 74
19:54:38, 54.30338, 16.51009, 35, 74
19:54:39, 54.30355, 16.51021, 34, 75
19:54:41, 54.30391, 16.51043, 33, 78
19:54:43, 54.30428, 16.51067, 32, 78
19:54:44, 54.30445, 16.51079, 31, 75
19:54:45, 54.30463, 16.51090, 30, 73
19:54:46, 54.30479, 16.51100, 29, 68
19:54:48, 54.30507, 16.51118, 28, 60
19:54:50, 54.30534, 16.51136, 28, 55
19:54:51, 54.30547, 16.51143, 28, 52
19:54:52, 54.30559, 16.51151, 28, 51
19:54:54, 54.30582, 16.51168, 28, 50
19:54:55, 54.30594, 16.51175, 29, 51
19:54:57, 54.30619, 16.51192, 29, 52
19:54:59, 54.30644, 16.51208, 30, 52
19:55:01, 54.30666, 16.51222, 30, 48
19:55:02, 54.30677, 16.51229, 30, 47
19:55:04, 54.30698, 16.51245, 30, 43
19:55:06, 54.30715, 16.51264, 29, 40
19:55:07, 54.30722, 16.51276, 29, 40
19:55:09, 54.30734, 16.51305, 29, 40
19:55:11, 54.30742, 16.51337, 29, 41
19:55:12, 54.30744, 16.51354, 28, 41
19:55:14, 54.30747, 16.51391, 28, 44
19:55:16, 54.30753, 16.51430, 28, 45
19:55:18, 54.30760, 16.51466, 29, 46
19:55:19, 54.30765, 16.51481, 29, 45
19:55:21, 54.30780, 16.51512, 28, 46
19:55:22, 54.30788, 16.51525, 29, 46
19:55:24, 54.30805, 16.51550, 28, 46
19:55:26, 54.30824, 16.51573, 29, 48
19:55:28, 54.30843, 16.51599, 28, 47
19:55:29, 54.30851, 16.51612, 28, 44
19:55:31, 54.30866, 16.51639, 28, 44
19:55:32, 54.30872, 16.51655, 29, 46
19:55:33, 54.30879, 16.51672, 28, 50
19:55:35, 54.30896, 16.51713, 30, 66
19:55:37, 54.30917, 16.51758, 31, 70
19:55:39, 54.30943, 16.51798, 33, 70
19:55:41, 54.30967, 16.51825, 31, 48
19:55:42, 54.30977, 16.51833, 29, 42
19:55:44, 54.30995, 16.51848, 30, 37
19:55:46, 54.31012, 16.51863, 30, 36
19:55:48, 54.31028, 16.51877, 29, 39
19:55:50, 54.31048, 16.51893, 30, 49
19:55:51, 54.31059, 16.51905, 32, 53
19:55:53, 54.31083, 16.51932, 32, 61
19:55:55, 54.31109, 16.51963, 34, 65
19:55:56, 54.31122, 16.51979, 34, 68
19:55:57, 54.31136, 16.51996, 34, 69
19:55:59, 54.31164, 16.52031, 36, 71
19:56:01, 54.31191, 16.52066, 35, 65
19:56:02, 54.31204, 16.52082, 35, 66
19:56:03, 54.31217, 16.52101, 35, 69
19:56:05, 54.31247, 16.52139, 36, 74
19:56:07, 54.31278, 16.52179, 37, 78
19:56:09, 54.31310, 16.52219, 38, 80
19:56:10, 54.31326, 16.52240, 38, 80
19:56:12, 54.31358, 16.52280, 39, 77
19:56:13, 54.31374, 16.52299, 39, 77
19:56:15, 54.31405, 16.52337, 39, 76
19:56:16, 54.31420, 16.52356, 39, 79
19:56:18, 54.31453, 16.52400, 42, 87
19:56:20, 54.31485, 16.52453, 43, 91
19:56:21, 54.31500, 16.52484, 45, 94
19:56:22, 54.31513, 16.52516, 46, 96
19:56:24, 54.31539, 16.52585, 46, 92
19:56:25, 54.31549, 16.52618, 45, 86
19:56:27, 54.31569, 16.52681, 44, 87
19:56:29, 54.31593, 16.52751, 46, 101
19:56:31, 54.31619, 16.52831, 51, 114
19:56:33, 54.31649, 16.52920, 54, 118
19:56:34, 54.31662, 16.52963, 54, 114
19:56:36, 54.31692, 16.53052, 55, 124
19:56:37, 54.31706, 16.53097, 56, 118
19:56:39, 54.31732, 16.53182, 50, 109
19:56:40, 54.31746, 16.53223, 50, 110
19:56:42, 54.31773, 16.53305, 52, 110
19:56:44, 54.31799, 16.53387, 51, 107
19:56:45, 54.31811, 16.53427, 50, 105
19:56:46, 54.31824, 16.53466, 51, 105
19:56:48, 54.31849, 16.53541, 49, 97
19:56:49, 54.31860, 16.53577, 48, 94
19:56:50, 54.31871, 16.53613, 48, 93
19:56:51, 54.31883, 16.53648, 49, 95
19:56:53, 54.31907, 16.53721, 48, 99
19:56:54, 54.31919, 16.53757, 50, 100
19:56:56, 54.31945, 16.53832, 50, 102
19:56:57, 54.31957, 16.53870, 49, 103
19:56:59, 54.31981, 16.53948, 50, 103
19:57:01, 54.32006, 16.54025, 48, 104
19:57:02, 54.32018, 16.54065, 47, 105
19:57:03, 54.32031, 16.54104, 47, 106
19:57:05, 54.32056, 16.54183, 48, 106
19:57:06, 54.32068, 16.54223, 47, 106
19:57:08, 54.32094, 16.54303, 47, 106
19:57:10, 54.32119, 16.54383, 46, 103
19:57:11, 54.32131, 16.54419, 44, 98
19:57:12, 54.32143, 16.54456, 44, 97
19:57:14, 54.32166, 16.54527, 44, 95
19:57:15, 54.32179, 16.54561, 44, 96
19:57:16, 54.32190, 16.54597, 44, 98
19:57:18, 54.32214, 16.54670, 45, 100
19:57:20, 54.32238, 16.54745, 45, 101
19:57:21, 54.32250, 16.54783, 45, 102
19:57:22, 54.32263, 16.54821, 45, 102
19:57:24, 54.32288, 16.54901, 45, 104
19:57:25, 54.32301, 16.54940, 46, 105
19:57:27, 54.32325, 16.55018, 46, 105
19:57:28, 54.32338, 16.55059, 46, 105
19:57:30, 54.32363, 16.55136, 46, 104
19:57:32, 54.32388, 16.55213, 46, 102
19:57:34, 54.32414, 16.55286, 46, 97
19:57:35, 54.32425, 16.55320, 44, 89
19:57:36, 54.32435, 16.55352, 43, 85
19:57:37, 54.32445, 16.55383, 43, 82
19:57:39, 54.32465, 16.55442, 42, 81
19:57:41, 54.32484, 16.55503, 42, 83
19:57:42, 54.32493, 16.55535, 42, 84
19:57:44, 54.32512, 16.55599, 43, 82
19:57:46, 54.32529, 16.55658, 41, 75
19:57:47, 54.32537, 16.55686, 40, 73
19:57:48, 54.32545, 16.55713, 40, 73
19:57:50, 54.32560, 16.55771, 41, 75
19:57:52, 54.32576, 16.55831, 41, 76
19:57:53, 54.32584, 16.55861, 42, 74
19:57:55, 54.32600, 16.55916, 40, 67
19:57:57, 54.32615, 16.55963, 39, 62
19:57:58, 54.32622, 16.55987, 39, 64
19:58:00, 54.32638, 16.56040, 41, 74
19:58:01, 54.32645, 16.56071, 41, 78
19:58:02, 54.32653, 16.56098, 41, 75
19:58:03, 54.32660, 16.56127, 41, 71
19:58:05, 54.32675, 16.56179, 39, 66
19:58:07, 54.32688, 16.56230, 39, 62
19:58:08, 54.32694, 16.56253, 39, 59
19:58:10, 54.32707, 16.56300, 39, 60
19:58:12, 54.32716, 16.56351, 40, 67
19:58:13, 54.32722, 16.56381, 41, 71
19:58:15, 54.32728, 16.56444, 43, 76
19:58:16, 54.32731, 16.56478, 43, 75
19:58:17, 54.32733, 16.56511, 43, 75
19:58:18, 54.32736, 16.56544, 42, 75
19:58:19, 54.32740, 16.56576, 43, 76
19:58:21, 54.32752, 16.56638, 44, 75
19:58:23, 54.32768, 16.56699, 45, 80
19:58:24, 54.32777, 16.56730, 44, 84
19:58:25, 54.32787, 16.56762, 45, 84
19:58:27, 54.32804, 16.56825, 44, 86
19:58:29, 54.32824, 16.56892, 44, 87
19:58:31, 54.32843, 16.56956, 43, 83
19:58:33, 54.32862, 16.57023, 44, 92
19:58:34, 54.32872, 16.57059, 45, 96
19:58:35, 54.32883, 16.57098, 46, 104
19:58:36, 54.32896, 16.57139, 49, 111
19:58:37, 54.32908, 16.57183, 52, 116
19:58:39, 54.32934, 16.57271, 54, 121
19:58:41, 54.32962, 16.57367, 55, 129
19:58:43, 54.32991, 16.57468, 56, 134
19:58:45, 54.33022, 16.57570, 41, 136
19:58:46, 54.33037, 16.57621, 42, 131
19:58:48, 54.33065, 16.57718, 54, 124
19:58:50, 54.33092, 16.57811, 52, 119
19:58:51, 54.33105, 16.57856, 51, 116
19:58:52, 54.33118, 16.57900, 49, 113
19:58:54, 54.33142, 16.57983, 47, 110
19:58:56, 54.33167, 16.58067, 47, 110
19:58:57, 54.33179, 16.58110, 47, 110
19:58:58, 54.33191, 16.58152, 47, 110
19:59:00, 54.33216, 16.58237, 46, 110
19:59:01, 54.33228, 16.58280, 46, 110
19:59:03, 54.33253, 16.58364, 46, 109
19:59:05, 54.33277, 16.58446, 45, 107
19:59:07, 54.33302, 16.58528, 45, 105
19:59:08, 54.33314, 16.58568, 44, 105
19:59:10, 54.33336, 16.58647, 44, 104
19:59:11, 54.33347, 16.58687, 44, 103
19:59:13, 54.33369, 16.58763, 43, 100
19:59:15, 54.33392, 16.58841, 44, 102
19:59:17, 54.33415, 16.58919, 45, 103
19:59:19, 54.33438, 16.59000, 45, 104
19:59:20, 54.33449, 16.59039, 45, 104
19:59:22, 54.33474, 16.59118, 45, 104
19:59:23, 54.33485, 16.59158, 45, 104
19:59:25, 54.33508, 16.59240, 45, 104
19:59:27, 54.33531, 16.59319, 45, 103
19:59:28, 54.33542, 16.59358, 45, 103
19:59:29, 54.33554, 16.59398, 45, 103
19:59:30, 54.33565, 16.59438, 45, 101
19:59:32, 54.33587, 16.59514, 44, 99
19:59:34, 54.33608, 16.59589, 43, 97
19:59:36, 54.33629, 16.59664, 43, 95
19:59:38, 54.33650, 16.59734, 42, 93
19:59:40, 54.33670, 16.59805, 42, 91
19:59:41, 54.33681, 16.59840, 42, 91
19:59:42, 54.33691, 16.59874, 41, 90
19:59:44, 54.33710, 16.59942, 41, 88
19:59:45, 54.33721, 16.59975, 41, 88
19:59:46, 54.33730, 16.60008, 41, 84
19:59:48, 54.33748, 16.60068, 40, 76
19:59:50, 54.33763, 16.60124, 38, 68
19:59:52, 54.33776, 16.60174, 37, 58
19:59:53, 54.33782, 16.60196, 36, 60
19:59:54, 54.33789, 16.60220, 37, 62
19:59:56, 54.33803, 16.60270, 38, 65
19:59:57, 54.33809, 16.60297, 38, 68
19:59:58, 54.33816, 16.60325, 39, 72
20:00:00, 54.33828, 16.60386, 42, 77
20:00:02, 54.33834, 16.60451, 42, 82
20:00:04, 54.33836, 16.60522, 42, 84
20:00:06, 54.33839, 16.60596, 42, 86
20:00:08, 54.33841, 16.60672, 43, 91
20:00:09, 54.33842, 16.60712, 44, 95
20:00:11, 54.33843, 16.60798, 45, 100
20:00:13, 54.33844, 16.60886, 45, 105
20:00:15, 54.33847, 16.60977, 46, 107
20:00:16, 54.33848, 16.61022, 47, 107
20:00:17, 54.33849, 16.61067, 46, 107
20:00:18, 54.33850, 16.61112, 47, 107
20:00:20, 54.33852, 16.61203, 47, 104
20:00:21, 54.33854, 16.61247, 46, 103
20:00:23, 54.33854, 16.61333, 45, 100
20:00:24, 54.33856, 16.61376, 45, 99
20:00:26, 54.33857, 16.61461, 44, 96
20:00:27, 54.33858, 16.61501, 43, 95
20:00:28, 54.33859, 16.61540, 43, 93
20:00:29, 54.33859, 16.61579, 43, 92
20:00:31, 54.33860, 16.61658, 42, 90
20:00:32, 54.33859, 16.61695, 42, 89
20:00:34, 54.33856, 16.61771, 42, 91
20:00:35, 54.33853, 16.61812, 42, 93
20:00:36, 54.33851, 16.61852, 42, 95
20:00:38, 54.33847, 16.61933, 43, 99
20:00:40, 54.33843, 16.62017, 44, 102
20:00:42, 54.33839, 16.62104, 45, 103
20:00:43, 54.33838, 16.62146, 44, 99
20:00:44, 54.33835, 16.62187, 42, 93
20:00:45, 54.33833, 16.62225, 41, 89
20:00:47, 54.33829, 16.62298, 39, 85
20:00:49, 54.33825, 16.62371, 39, 85
20:00:50, 54.33823, 16.62408, 39, 86
20:00:52, 54.33821, 16.62479, 39, 87
20:00:53, 54.33819, 16.62517, 39, 86
20:00:54, 54.33818, 16.62553, 39, 87
20:00:56, 54.33813, 16.62627, 39, 86
20:00:57, 54.33811, 16.62664, 39, 85
20:00:58, 54.33808, 16.62702, 38, 85
20:00:59, 54.33806, 16.62738, 38, 86
20:01:00, 54.33805, 16.62775, 37, 83
20:01:02, 54.33800, 16.62843, 36, 78
20:01:03, 54.33798, 16.62875, 36, 75
20:01:05, 54.33793, 16.62935, 34, 70
20:01:07, 54.33789, 16.62994, 34, 71
20:01:08, 54.33788, 16.63025, 34, 71
20:01:10, 54.33786, 16.63086, 35, 74
20:01:12, 54.33786, 16.63152, 37, 78
20:01:13, 54.33787, 16.63186, 38, 80
20:01:14, 54.33788, 16.63219, 38, 81
20:01:16, 54.33794, 16.63291, 39, 88
20:01:17, 54.33797, 16.63332, 41, 96
20:01:18, 54.33801, 16.63374, 44, 103
20:01:20, 54.33812, 16.63462, 47, 106
20:01:22, 54.33821, 16.63548, 44, 102
20:01:23, 54.33826, 16.63591, 44, 102
20:01:25, 54.33835, 16.63677, 45, 104
20:01:26, 54.33841, 16.63720, 45, 106
20:01:28, 54.33850, 16.63808, 45, 100
20:01:29, 54.33855, 16.63846, 43, 94
20:01:31, 54.33865, 16.63920, 42, 85
20:01:32, 54.33871, 16.63955, 42, 85
20:01:34, 54.33887, 16.64023, 42, 87
20:01:35, 54.33897, 16.64056, 42, 90
20:01:36, 54.33909, 16.64089, 42, 93
20:01:38, 54.33939, 16.64155, 42, 100
20:01:40, 54.33972, 16.64220, 42, 104
20:01:42, 54.34004, 16.64284, 40, 95
20:01:44, 54.34034, 16.64346, 38, 94
20:01:45, 54.34049, 16.64376, 38, 89
20:01:46, 54.34063, 16.64403, 36, 85
20:01:48, 54.34090, 16.64453, 34, 77
20:01:50, 54.34115, 16.64502, 33, 76
20:01:52, 54.34138, 16.64547, 32, 69
20:01:53, 54.34150, 16.64570, 33, 73
20:01:55, 54.34174, 16.64615, 33, 76
20:01:56, 54.34188, 16.64640, 35, 81
20:01:57, 54.34203, 16.64666, 36, 89
20:01:59, 54.34232, 16.64724, 36, 93
20:02:00, 54.34247, 16.64755, 36, 96
20:02:01, 54.34263, 16.64787, 36, 99
20:02:03, 54.34294, 16.64848, 35, 91
20:02:05, 54.34322, 16.64903, 33, 83
20:02:06, 54.34335, 16.64928, 32, 79
20:02:08, 54.34362, 16.64980, 32, 82
20:02:09, 54.34376, 16.65007, 32, 84
20:02:11, 54.34403, 16.65065, 33, 88
20:02:13, 54.34428, 16.65127, 34, 90
20:02:15, 54.34446, 16.65188, 31, 74
20:02:16, 54.34453, 16.65216, 30, 72
20:02:18, 54.34463, 16.65265, 29, 61
20:02:19, 54.34468, 16.65289, 28, 58
20:02:21, 54.34476, 16.65335, 28, 55
20:02:22, 54.34480, 16.65358, 29, 55
20:02:24, 54.34488, 16.65404, 28, 55
